Accident_Date,Severity,Temperature(F),Weather_Condition,Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2016-06-28,2.283333333333333,75.175,Clear,69.73333333333333,29.909666666666666,8.313333333333334,5.033223548826936,0.0034345074298293894
2016-06-29,2.4078947368421053,72.88684210526316,Clear,70.77631578947368,29.860526315789475,8.75,5.830683767236085,0.0034345074298293894
2016-06-30,2.5135135135135136,73.80945945945946,Clear,67.02702702702703,29.855,8.902702702702703,6.352656012943404,0.0034345074298293894
2016-07-01,2.586206896551724,73.00689655172413,Overcast,69.10344827586206,29.899655172413794,9.206896551724139,5.217014238952281,0.0034345074298293894
2016-07-02,2.642857142857143,74.82857142857142,Clear,57.142857142857146,29.982857142857142,10.0,6.806448635815739,0.0034345074298293894
2016-07-03,2.4827586206896552,68.63103448275862,Clear,69.0,30.030689655172413,9.689655172413794,4.917014238952282,0.0034345074298293894
2016-07-04,2.466666666666667,67.18444444444445,Overcast,73.33333333333333,30.012,9.222222222222221,5.829028090142035,0.00343450742982939
2016-07-05,2.453333333333333,68.94,Clear,69.54666666666667,29.969066666666663,9.853333333333333,5.607694756808702,0.003434507429829389
2016-07-06,2.4788732394366195,70.69014084507042,Clear,66.67605633802818,29.96042253521127,9.661971830985916,5.6129011711967784,0.0034345074298293894
2016-07-07,2.5483870967741935,71.41612903225807,Clear,67.70967741935483,29.92967741935484,9.593548387096773,5.2484881299418,0.0034345074298293894
2016-07-08,2.4285714285714284,71.65428571428572,Clear,69.77142857142857,29.95228571428571,9.371428571428572,5.125526083703319,0.0034345074298293894
2016-07-09,2.55,69.825,Clear,74.8,29.9865,9.55,4.268542135213053,0.0034345074298293894
2016-07-10,2.4285714285714284,71.40357142857142,Clear,70.92857142857143,29.923928571428572,9.607142857142858,4.863244382295037,0.0034345074298293894
2016-07-11,2.473684210526316,72.20350877192983,Clear,66.89473684210526,29.86052631578947,9.771929824561404,5.708144835682057,0.0034345074298293894
2016-07-12,2.4909090909090907,71.70363636363636,Clear,68.56363636363636,29.89309090909091,9.818181818181818,4.991022982843484,0.0034345074298293894
2016-07-13,2.5,72.19375,Clear,70.5,29.9421875,8.5,5.489312236796426,0.0034345074298293894
2016-07-14,2.484848484848485,72.25,Clear,70.12121212121212,29.957272727272727,8.878787878787879,4.882744297055779,0.0034345074298293894
2016-07-15,2.5357142857142856,71.89642857142857,Clear,69.01190476190476,29.91845238095238,8.726190476190476,5.270312667337995,0.00343450742982939
2016-07-16,2.388888888888889,70.4388888888889,Clear,70.0,29.910555555555554,8.444444444444445,6.422936173709747,0.0034345074298293894
2016-07-17,2.8,64.36,Clear,83.4,29.906,10.0,3.9225702253550887,0.0034345074298293894
2016-07-18,2.3442622950819674,75.53770491803279,Clear,60.49180327868852,29.991475409836067,9.934426229508198,6.242355636574368,0.0034345074298293894
2016-07-19,2.3703703703703702,74.91666666666667,Clear,62.148148148148145,29.966296296296296,10.0,6.811407095462431,0.0034345074298293894
2016-07-20,2.426470588235294,77.56323529411765,Clear,54.205882352941174,29.923823529411763,9.941176470588236,4.761285112677545,0.0034345074298293894
2016-07-21,2.409090909090909,80.62121212121212,Clear,48.04545454545455,29.92606060606061,9.984848484848484,4.84647557063747,0.0034345074298293894
2016-07-22,2.402439024390244,83.0,Clear,43.048780487804876,29.859268292682927,10.0,4.901804261767241,0.0034345074298293894
2016-07-23,2.5833333333333335,81.025,Clear,56.666666666666664,29.793888888888887,10.0,4.353578730048519,0.0034345074298293894
2016-07-24,2.6153846153846154,77.49230769230769,Clear,62.38461538461539,29.854615384615386,9.384615384615385,4.367735523295439,0.00343450742982939
2016-07-25,2.3278688524590163,79.44262295081967,Clear,60.80327868852459,29.90573770491803,9.524590163934427,5.618664809513546,0.0034345074298293894
2016-07-26,2.3866666666666667,77.39733333333334,Clear,61.946666666666665,29.857733333333332,9.933333333333334,5.453759550799234,0.003434507429829389
2016-07-27,2.48,79.388,Clear,55.54,29.883200000000002,9.94,5.014771067606526,0.0034345074298293894
2016-07-28,2.6206896551724137,76.47068965517242,Clear,64.62068965517241,29.86396551724138,9.931034482758621,5.302999564352705,0.0034345074298293894
2016-07-29,2.4761904761904763,78.06031746031746,Clear,60.142857142857146,29.78968253968254,10.0,5.137015338253055,0.0034345074298293894
2016-07-30,2.515151515151515,76.5030303030303,Clear,67.18181818181819,29.832727272727272,10.0,5.257376149382307,0.0034345074298293894
2016-07-31,2.41025641025641,76.31794871794872,Clear,68.2051282051282,29.88128205128205,10.0,6.21463699241695,0.003434507429829389
2016-08-01,2.4,75.50266666666667,Clear,66.65333333333334,29.93066666666667,9.84,6.041717790423289,0.003434507429829389
2016-08-02,2.3820224719101124,74.17415730337079,Clear,67.40449438202248,29.95056179775281,9.96629213483146,6.118917908213893,0.0034345074298293894
2016-08-03,2.3461538461538463,75.94615384615385,Clear,63.30769230769231,29.969615384615388,9.673076923076923,5.091680531962942,0.00343450742982939
2016-08-04,2.58,74.604,Clear,66.66,29.858600000000003,9.96,6.452062640563915,0.0034345074298293894
2016-08-05,2.432098765432099,72.66172839506173,Clear,72.37037037037037,29.847160493827158,9.580246913580247,5.88104019301083,0.003434507429829389
2016-08-06,2.4444444444444446,70.27555555555556,Clear,75.55555555555556,29.83422222222222,9.866666666666667,5.03375811518149,0.00343450742982939
2016-08-07,2.4,70.7657142857143,Clear,74.48571428571428,29.805714285714288,8.8,6.023313804427749,0.0034345074298293894
2016-08-08,2.44,73.87866666666666,Clear,67.36,29.814000000000004,8.853333333333333,5.826662359813437,0.003434507429829389
2016-08-09,2.4558823529411766,73.34705882352942,Clear,66.1029411764706,29.850588235294115,9.264705882352942,5.215364962304675,0.0034345074298293894
2016-08-10,2.4216867469879517,72.19036144578314,Clear,68.78313253012048,29.901445783132534,9.602409638554217,5.295800054302431,0.0034345074298293894
2016-08-11,2.619047619047619,72.95873015873015,Clear,66.52380952380952,29.982380952380954,10.0,6.998820670691283,0.0034345074298293894
2016-08-12,2.5,71.63636363636364,Clear,72.21212121212122,29.965454545454545,9.866666666666667,5.9958439735386495,0.0034345074298293894
2016-08-13,2.5238095238095237,73.7452380952381,Clear,69.61904761904762,29.8897619047619,10.0,5.319196763247419,0.00343450742982939
2016-08-14,2.4722222222222223,78.90277777777777,Clear,60.916666666666664,29.842777777777776,10.0,4.099460050078909,0.0034345074298293894
2016-08-15,2.5060240963855422,77.59277108433734,Clear,59.506024096385545,29.850722891566267,9.040963855421687,5.909985955201767,0.0034345074298293894
2016-08-16,2.4776119402985075,74.31492537313433,Clear,62.97014925373134,29.84776119402985,9.686567164179104,5.351368438933166,0.0034345074298293894
2016-08-17,2.4716981132075473,71.78301886792453,Clear,65.66037735849056,29.829622641509435,9.18867924528302,5.180398558597763,0.0034345074298293894
2016-08-18,2.4761904761904763,71.95238095238095,Clear,66.92857142857143,29.86857142857143,8.285714285714286,4.740625334675991,0.00343450742982939
2016-08-19,2.477272727272727,71.51818181818182,Clear,67.61363636363636,29.8925,9.886363636363637,5.159162091549904,0.0034345074298293894
2016-08-20,2.392857142857143,68.2,Clear,74.57142857142857,29.919999999999998,10.0,4.803336176057719,0.0034345074298293894
2016-08-21,2.4339622641509435,71.08867924528302,Clear,68.49056603773585,29.877547169811322,9.90566037735849,5.244182743557021,0.0034345074298293894
2016-08-22,2.375,74.61428571428571,Clear,63.25,29.905714285714286,9.910714285714286,5.45938754024198,0.0034345074298293894
2016-08-23,2.473684210526316,73.04736842105262,Clear,65.59649122807018,30.006315789473682,9.947368421052632,5.007919377317575,0.0034345074298293894
2016-08-24,2.4318181818181817,73.84772727272728,Clear,62.22727272727273,29.97590909090909,9.909090909090908,5.870083950705375,0.0034345074298293894
2016-08-25,2.4864864864864864,71.08783783783784,Clear,68.78378378378379,29.91716216216216,9.64864864864865,4.74807660220937,0.0034345074298293894
2016-08-26,2.408450704225352,70.5774647887324,Clear,64.46478873239437,29.944647887323946,9.971830985915492,6.004812470542565,0.0034345074298293894
2016-08-27,2.5142857142857142,69.38000000000001,Clear,69.28571428571429,29.941714285714287,9.457142857142857,5.594742375856321,0.0034345074298293894
2016-08-28,2.533333333333333,72.24222222222222,Clear,66.84444444444445,29.965333333333334,10.0,5.854475655713372,0.00343450742982939
2016-08-29,2.432098765432099,75.65802469135802,Clear,61.370370370370374,29.89308641975309,9.641975308641975,5.384143952357766,0.003434507429829389
2016-08-30,2.393939393939394,76.4409090909091,Clear,66.60606060606061,29.81863636363636,9.272727272727273,5.637142492531845,0.0034345074298293894
2016-08-31,2.3653846153846154,75.92307692307692,Clear,66.5576923076923,29.836153846153845,8.23076923076923,5.999746651139082,0.00343450742982939
2016-09-01,2.4383561643835616,72.86027397260274,Clear,72.15068493150685,29.876164383561644,9.561643835616438,5.1982736264720115,0.00343450742982939
2016-09-02,2.5,71.77567567567567,Clear,70.86486486486487,29.887702702702704,8.58108108108108,5.346987929198009,0.0034345074298293894
2016-09-03,2.6666666666666665,68.95238095238095,Clear,70.14285714285714,29.851190476190474,10.0,5.342394328639064,0.00343450742982939
2016-09-04,2.607142857142857,68.83214285714286,Mostly Cloudy,68.57142857142857,29.82785714285714,10.0,5.12787720724431,0.0034345074298293894
2016-09-05,2.375,68.29375,Clear,68.625,29.7821875,10.0,4.683865432219891,0.0034345074298293894
2016-09-06,2.423076923076923,71.07820512820513,Clear,69.64102564102564,29.815384615384612,9.846153846153847,5.563973819069591,0.003434507429829389
2016-09-07,2.5517241379310347,70.70689655172414,Clear,73.70689655172414,29.978448275862068,8.858620689655172,5.403334705683037,0.0034345074298293894
2016-09-08,2.5,70.4,Clear,69.15,30.024874999999998,9.9,6.746449789437141,0.0034345074298293894
2016-09-09,2.2941176470588234,70.73176470588236,Clear,71.25882352941177,29.989058823529415,9.952941176470588,6.288611368352265,0.0034345074298293894
2016-09-10,2.5357142857142856,69.82340659482101,Clear,76.161938212453,30.00107142857143,8.785714285714286,4.633866874246642,0.0034345074298293894
2016-09-11,2.604651162790698,67.5953488372093,Clear,78.32558139534883,30.01813953488372,9.372093023255815,5.518976352441191,0.0034345074298293894
2016-09-12,2.426470588235294,68.34117647058824,Overcast,71.11764705882354,29.925882352941176,9.720588235294118,5.625659079951735,0.0034345074298293894
2016-09-13,2.4237288135593222,65.47966101694915,Overcast,69.08474576271186,29.970677966101693,9.932203389830509,5.72159279207554,0.003434507429829389
2016-09-14,2.5964912280701755,67.06842105263158,Clear,65.15789473684211,30.015964912280705,10.0,4.839723783050478,0.0034345074298293894
2016-09-15,2.526315789473684,69.38070175438597,Clear,66.57894736842105,29.9540350877193,10.0,4.859022028664512,0.0034345074298293894
2016-09-16,2.625,70.6425,Clear,68.125,29.904500000000002,9.85,5.392092345775913,0.0034345074298293894
2016-09-17,2.3529411764705883,70.99411764705883,Clear,73.17647058823529,29.89529411764706,9.352941176470589,5.025041309032405,0.0034345074298293894
2016-09-18,2.5714285714285716,72.22021978446303,Clear,69.73581463735896,29.89035714285714,7.082142857142857,4.544234049297368,0.0034345074298293894
2016-09-19,2.6923076923076925,74.16666666666667,Clear,60.35897435897436,29.956410256410255,8.897435897435898,4.344658600218516,0.0032583788436842923
2016-09-20,2.5813953488372094,79.16511627906976,Clear,55.04651162790697,29.921627906976745,10.0,4.881314999018882,0.0034345074298293894
2016-09-21,2.5,75.30277777777778,Clear,69.13888888888889,29.866388888888892,10.0,5.4918406682331,0.0034345074298293894
2016-09-22,2.5869565217391304,71.45652173913044,Clear,52.76086956521739,29.874347826086957,9.956521739130435,7.941372435395562,0.0034345074298293894
2016-09-23,2.4074074074074074,69.86111111111111,Clear,58.888888888888886,29.956296296296298,9.907407407407407,5.2484441324994675,0.0034345074298293894
2016-09-24,2.6666666666666665,73.1923076923077,Clear,44.76923076923077,29.963076923076922,10.0,5.20503961430287,0.003434507429829389
2016-09-25,2.6176470588235294,75.84411764705882,Clear,41.588235294117645,29.94,9.823529411764707,4.872385988402394,0.0034345074298293894
2016-09-26,2.3823529411764706,88.86764705882354,Clear,22.073529411764707,29.870588235294118,10.0,5.015175975146214,0.0034345074298293894
2016-09-27,2.3896103896103895,83.63376623376624,Clear,31.818181818181817,29.839740259740257,10.0,4.744444768978738,0.0034345074298293894
2016-09-28,2.5217391304347827,81.60217391304347,Clear,41.19565217391305,29.890869565217393,9.73913043478261,5.104484001225904,0.0032851810198368074
2016-09-29,2.482142857142857,78.72500000000001,Clear,52.982142857142854,29.981428571428573,10.0,4.959269913985126,0.0034345074298293894
2016-09-30,2.404255319148936,77.07234042553192,Clear,53.95744680851064,29.9768085106383,10.0,5.7923096463899215,0.0034345074298293894
2016-10-01,2.5625,72.60625,Clear,70.25,29.95,9.9375,5.194954793135198,0.0034345074298293894
2016-10-02,2.48,68.34,Clear,69.32,29.9312,9.92,4.861028090142035,0.0034345074298293894
2016-10-03,2.2916666666666665,69.45416666666667,Clear,51.40277777777778,29.93152777777778,9.930555555555555,6.073563124414054,0.0034345074298293894
2016-10-04,2.2650602409638556,68.40722891566266,Clear,65.72289156626506,29.875180722891564,9.963855421686747,5.229028868489005,0.0034345074298293894
2016-10-05,2.3278688524590163,68.69508196721311,Clear,65.09836065573771,29.903606557377053,9.967213114754099,5.699044023090527,0.0034345074298293894
2016-10-06,2.2542372881355934,74.78813559322033,Clear,51.40677966101695,29.8835593220339,9.813559322033898,4.8777428111734284,0.003434507429829389
2016-10-07,2.378787878787879,77.42272727272727,Clear,30.515151515151516,29.867575757575757,10.0,4.284254554419533,0.0034345074298293894
2016-10-08,2.65,75.4075,Clear,40.275,29.8755,10.0,4.719670646480807,0.0034345074298293894
2016-10-09,2.5,62.65,Clear,71.125,29.91875,10.0,3.8697489471857027,0.0034345074298293894
2016-10-10,2.1621621621621623,73.5027027027027,Clear,53.08108108108108,29.954864864864863,9.762162162162161,5.849953310240702,0.0034345074298293894
2016-10-11,2.4,65.41499999999999,Clear,75.0875,30.032999999999998,9.6625,5.544835323240404,0.0034345074298293894
2016-10-12,2.453125,64.259375,Clear,74.3125,30.03703125,9.265625,4.272825009245143,0.0034345074298293894
2016-10-13,2.5106382978723403,66.3531914893617,Clear,74.42553191489361,30.012340425531914,8.361702127659575,5.217908200181322,0.0034345074298293894
2016-10-14,2.4683544303797467,66.04556962025318,Haze,75.13924050632912,29.990506329113924,6.684810126582279,4.974147703335359,0.0034345074298293894
2016-10-15,2.735294117647059,66.9235294117647,Clear,79.3529411764706,29.965294117647062,9.941176470588236,5.398192746480186,0.0034345074298293894
2016-10-16,2.6363636363636362,67.28636363636363,Overcast,84.4090909090909,29.985,10.0,4.569350102434131,0.0032783934557462356
2016-10-17,2.47,65.416,Light Rain,88.12,29.9427,6.117999999999999,4.864996769860078,0.018948563566318105
2016-10-18,2.408450704225352,66.68028169014084,Clear,70.15492957746478,29.91816901408451,9.23943661971831,5.050244896648916,0.0034345074298293894
2016-10-19,2.3333333333333335,78.83968253968253,Clear,35.17460317460318,29.93015873015873,10.0,4.498099028394419,0.0034345074298293894
2016-10-20,2.4305555555555554,83.63194444444444,Clear,18.305555555555557,29.909444444444446,9.895833333333334,4.402368329031511,0.0034345074298293894
2016-10-21,2.533333333333333,77.99666666666667,Clear,32.06666666666667,29.851,10.0,4.5582757492968655,0.0034345074298293894
2016-10-22,2.5555555555555554,68.93611111111112,Clear,56.666666666666664,29.86,9.944444444444445,4.24497542175464,0.0034345074298293894
2016-10-23,2.5217391304347827,68.65869565217392,Clear,71.21739130434783,29.97630434782609,8.369565217391305,4.272154677894935,0.0037682335909645617
2016-10-24,2.315068493150685,67.85479452054796,Mostly Cloudy,76.5068493150685,30.04232876712329,9.452054794520548,5.003529706349225,0.004188587993154454
